Issue,Volume,title,authors,views,citations
273,51,Multiple Regression with Missing Observations Among the Independent Variables,George L. Edgett,12,17
273,51,On Linear Combinations of Several Variances,B. L. Welch,13,29
273,51,Tabular Analysis of Factorial Experiments and the Use of Punch Cards,"J. R. Bainbridge, Alison M. Grant & U. Radok",9,3
273,51,Statistical Abstracts,,7,0
273,51,Book Reviews,,14,0
273,51,Publications Received,,7,0
272,50,Statistics of the 1954 Polio Vaccine Trials*,K. A. Brownlee,42,2
272,50,A Study of Industrial Use of Probability Statistics in the Physical Sciences,Julian H. Toulouse,11,0
272,50,Time Series Problems in Aeronautics*,Harry Press,17,0
272,50,Use of the Range Instead of the Standard Deviation,Gottfried E. Noether,15,0
272,50,A Diagrammatic Representation of the Sum of Squares and Products,C. C. Li,14,0
272,50,The Analysis of Variance: A Graphical Representation of a Statistical Concept*,"Benjamin A. Barnes, Elinor Pearson & Eric Reiss",23,0
272,50,Nomograph for Computing Multiple Correlation Coefficients,Frederic M. Lord,11,3
272,50,Applications of Correlation Models for Biserial Data,R. F. Tate,14,12
272,50,A Multiple Comparison Procedure for Comparing Several Treatments with a Control,Charles W. Dunnett,319,1521
272,50,Maximum Likelihood Estimation of the Dispersion Parameter of a Chi-Distributed Radial Error from Truncated and Censored Samples with Applications to Target Analysis*,A. Clifford Cohen Jr.,11,2
272,50,The Distribution of the Quotient of Maximum Values in Samples from a Rectangular Distribution,V. N. Murty,13,5
272,50,The Distribution of the Product of Maximum Values in Samples from a Rectangular Distribution,Paul R. Rider,20,5
272,50,"Fixed, Mixed, and Random Models*",M. B. Wilk & O. Kempthorne,31,14
272,50,Components of a Difference Between Two Rates*,Evelyn M. Kitagawa,30,28
272,50,Recent Developments in the Sampling of Human Populations in Great Britain*,C. A. Moser,11,0
272,50,Uses of Crude Vital Rates in the Analysis of Reproductivity*,George J. Stolnitz,11,0
272,50,"Differential Mortality, General and Cause-Specific in Buffalo, 1939–41",Constantine A. Yeracaris,9,0
272,50,Interest as a Source of Personal Income and Tax Revenue: A Report of the National Bureau of Economic Research,Lawrence H. Seltzer,9,0
272,50,Corrigenda,,7,0
272,50,Book Reviews,,11,0
272,50,Publications Received,,7,0
271,50,Statistics and Objective Economics*,Morris A. Copeland,10,0
271,50,Federal Trade Commission Report on Changes in Concentration in Manufacturing*,M. A. Adelman,10,0
271,50,Colonial Social Accounting*,William O. Jones,10,0
271,50,Concepts Employed in Labor Force Measurements and Uses of Labor Force Data,"A. Ross Eckler, Gertrude Bancroft & Robert Pearl",12,0
271,50,Examination of Two Sources of Error in the Estimation of Net Internal Migration*,Daniel O. Price,9,4
271,50,The Redesign of the Census Current Population Survey,"Morris H. Hansen, William N. Hurwitz, Harold Nisselson & Joseph Steinberg",10,13
271,50,Sampling Methods in the Yugoslav 1953 Census of Population*,S. S. Žarković,10,0
271,50,On Adjusting Sample Tabulations to Census Counts,M. A. El-Badry & F. F. Stephan,10,1
271,50,The Application of Sampling Procedures to Business Operations*,Howard L. Jones,13,3
271,50,Estimation of the Brazilian Coffee Harvest by Sampling Survey,W. L. Stevens,13,0
271,50,On the Reliability of Responses Secured in Sample Surveys*,Robert Ferber,9,3
271,50,The Cochran-Mosteller-Tukey Report on the Kinsey Study: A Symposium*,"Alfred C. Kinsey and Associates, Herbert Hyman, Paul Sheatsley, A. H. Hobbs, R. D. Lambert, Nicholas Pastore, Jacob Goldstein, Lewis M. Terman, Paul Wallin, W. Allen Wallis, William G. Cochran, Frederick Mosteller & John W. Tukey",17,0
271,50,The Efficiency of Double Sampling for Attributes,H. C. Hamaker & R. van Strik,18,17
271,50,Generality of Confidence Intervals for a Regression Function,Edwin L. Crow,8,2
271,50,Distributions of Solutions of a Set of Linear Equations (with an Application to Linear Programming),M. M. Babbar,13,10
271,50,Estimation of Parameters from Incomplete Data,Frederic M. Lord,22,34
271,50,Truncated Binomial and Negative Binomial Distributions,Paul R. Rider,55,14
271,50,Restriction and Selection in Samples from Bivariate Normal Distributions*,A. Clifford Cohen Jr.,14,6
271,50,Comparison of Some Non-Parametric Tests Against Normal Alternatives with an Application to Life Testing*,Benjamin Epstein,8,7
271,50,On the Distribution of a Positive Random Variable Having a Discrete Probability Mass at the Origin*,John Aitchison,35,19
271,50,Increasing the Effective Length of Short Time-Series for the Purpose of Estimating Autoregressive Parameters*,Abbott S. Weinstein,9,1
271,50,On Generalizations of Tchebychef's Inequality,H. J. Godwin,20,14
271,50,The Randomization Theory of Experimental Inference*,Oscar Kempthorne,55,20
271,50,Statistical Abstracts,,10,0
271,50,Book Reviews,,8,0
270,50,A Review of the Statistical Evidence on the Association Between Smoking and Lung Cancer,Sidney J. Cutler,13,3
270,50,Nonwhite Population Increases in Metropolitan Areas*,Paul P. Coe,10,1
270,50,The Prospects for Population Forecasts,John Hajnal,20,13
270,50,A Technique for Estimating the Population of Counties,Hugh H. Brown,10,1
270,50,The Memory Factor in Social Surveys,Percy G. Gray,22,13
270,50,Measuring the Error of Editing the Questionnaires in a Census,Svein Nordbotten,9,3
270,50,"The Relationship of Housing Prices and Building Costs in Los Angeles, 1900–1953*",Robert M. Williams,9,0
270,50,A Test of a Linear Function of the Deviations Between Observed and Expected Numbers*,William G. Cochran,12,2
270,50,The Estimation of an Optimum Subsampling Number*,Samuel H. Brooks,10,2
270,50,Extended Tables for Use with the “G” Test for Means,J. Edward Jackson & Eleanor L. Ross,11,1
270,50,The Properties of the Mean Square Successive Difference in Samples from Various Populations,P. G. Moore,30,9
270,50,Sampling Plans for Inspection by Variables*,Gerald J. Lieberman & George J. Resnikoff,83,40
270,50,Practical Applications of the Theory of Extreme Values*,Bradford F. Kimball,17,0
270,50,Estimate of the Integrated Normal Curve by Minimum Normit Chi-Square with Particular Reference to Bio-Assay,Joseph Berkson,10,18
270,50,Numerical Analysis Research Unpublished Statistical Tables,D. Teichroew,9,1
270,50,A Refinement in the Use of Mark-Sense Cards for Test Research,Valentine Appel & George Cooper,8,0
270,50,"Summaries of Papers Delivered at the 114th Annual Meeting of the American Statistical Association in Montreal September 10–13, 1954",Armen A. Alchian,12,0
270,50,Statistical Abstracts,,8,0
270,50,Book Reviews,,8,0
270,50,Publications Received,,8,0
270,50,"American Statistical Association Report of the Board of Directors, 1954",,10,0
269,50,Canada—Northern Neighbor*,Herbert Marshall,14,0
269,50,"The Population of the United States in 1950 Classified by Age, Sex, and Color—A Revision of Census Figures*",Ansley J. Coale,10,9
269,50,Elements of Symmetry in the Skewed Income Curve*,Herman P. Miller,10,0
269,50,A Structure of Moneyflows*,Morris Mendelson,8,0
269,50,The Measurement of Seasonal Movements in Price and Quantity Indexes,Bruce D. Mudgett,13,1
269,50,An Application of Markov Processes to the Study of the Epidemiology of Mental Disease,Andrew W. Marshall & Herbert Goldhamer,16,4
269,50,Maximum Likelihood and Minimum x 2 Estimates of the Logistic Function,Joseph Berkson,40,39
269,50,Some Statistical Problems in Relating Experimental Data to Predicting Performance of a Production Process,T. W. Anderson,10,3
269,50,Some Minimum Cost Experimental Procedures in Quadratic Regression*,"A. de la Garza, D. S. Hawxhurst & L. T. Newman",11,1
269,50,Tables of Percentage Points for the Studentized Maximum Absolute Deviate in Normal Samples*,"Max Halperin, Samuel W. Greenhouse, Jerome Cornfield & Julia Zalokar",14,20
269,50,Estimation of the Parameters of a Skewed Distribution by Linear Systematic Statistics,A. E. Sarhan,9,0
269,50,A Family of J-Shaped Frequency Functions,Chester W. Topp & Fred C. Leone,18,30
269,50,"Basic Problems, Techniques, and Theory of Isopleth Mapping*",Calvin F. Schmid & Earle H. Maccannell,9,6
269,50,The 1955 Economic Report of the President*,Beryl Wayne Sprinkel,9,0
269,50,Statistical Abstracts,,11,0
269,50,Book Reviews,,8,0
269,50,Publications Received,,8,0
268,49,Methods of Apportioning Seats in the House of Representatives,Walter F. Willcox,9,0
268,49,The Kinsey Report on Females*,Dorothy S. Brady,13,0
268,49,Unsolved Problems of Experimental Statistics*,John W. Tukey,30,4
268,49,Measures of Association for Cross Classifications*,Leo A. Goodman & William H. Kruskal,80,0
268,49,A Test of Goodness of Fit,T. W. Anderson & D. A. Darling,186,441
268,49,Univariate Two-Population Distribution-Free Discrimination,David S. Stoller,11,18
268,49,Use of Normal Probability Paper,Herman Chernoff & Gerald J. Lieberman,15,24
268,49,Analysis of Simple Lattice Designs with Unequal Sets of Replications*,Paul Meier,12,0
268,49,On the Presentation of the Results of Sample Surveys as Legal Evidence*,W. Edwards Deming,16,0
268,49,Accuracy of Age Reporting in the 1950 United States Census,Robert J. Myers,10,5
268,49,Validation of Morbidity Survey Data by Comparison with Hospital Records,Nedra B. Belloc,8,4
268,49,Business Failures: Another Example of the Analysis of Failure Data,K. S. Lomax,25,75
268,49,Cyclical Fluctuations in Foundry Activity,Lloyd Saville,8,0
268,49,Cargo Loss in Ferrying Operations,Walter L. Deemer Jr.,8,0
268,49,The Experimental Approach in the Teaching of Statistics*,Edwin G. Olds,11,0
268,49,Use of Experiments in Teaching Engineering Statistics*,Irving W. Burr,12,0
268,49,Errata,,8,0
268,49,Statistical Abstracts,,9,0
268,49,Book Reviews,,8,0
268,49,"Random Digits (20,876–21,875)",,8,0
267,49,A Quarterly Model for the United States Economy*,Harold Barger & Lawrence R. Klein,10,1
267,49,Problems of Coordinating the United States Statistical System,Stuart A. Rice,8,0
267,49,Growth by Merger*,G. Warren Nutter,11,0
267,49,Spurious Correlation: A Causal Interpretation*,Herbert A. Simon,80,18
267,49,Empirical Study of the Accuracy of Selected Methods of Projecting State Populations*,Helen R. White,10,4
267,49,Factors in Interpreting Mortality After Retirement,Robert J. Myers,10,3
267,49,Sampling Control of Literacy Data*,S. S. Zarkovic,8,1
267,49,Response Errors in Estimating the Value of Homes*,Leslie Kish & John B. Lansing,8,7
267,49,A Comparison of Stratified Two-Stage Sampling Systems,"A. R. Sen, R. L. Anderson & A. L. Finkner",14,1
267,49,Combining Independent Tests of Significance*,Allan Birnbaum,42,0
267,49,Minimum Life in Fatigue,A. M. Freudenthal & E. J. Gumbel,18,27
267,49,Point Estimates of Ordinates of Concave Functions,Clifford Hildreth,18,66
267,49,Approximate Distribution of the Range in the Neighborhood of Low Percentage Points*,Maurice H. Belz & Robert Hooke,8,0
267,49,Optimum Grouping in One-Criterion Variance Components Analysis,E. P. King,13,0
267,49,Statistical Abstracts,,10,0
267,49,Book Reviews,,9,0
267,49,Publications Received,,8,0
267,49,"Random Digits (17,376–20,875)",,9,0
266,49,Measurement for Economic Models*,Stanley Lebergott,11,0
266,49,Technical Aspects of Transportation Flow Data,R. Tynes Smith III,8,1
266,49,Response Errors in the Collection of Wage Statistics by Mail Questionnaire,Samuel E. Cohen & Benjamin Lipstein,8,1
266,49,Industrial Classes in the United States 1870 to 1950,Tillman M. Sogge,8,0
266,49,Statistical Methods for Poisson Processes and Exponential Populations,Allan Birnbaum,23,13
266,49,Applications of the Circular Normal Distribution,E. J. Gumbel,17,6
266,49,"A New Type of Control Chart Limits for Means, Ranges, and Sequential Runs",H. Weiler,12,7
266,49,"Proceedings: American Statistical Association 113th Annual Meeting, Shoreham Hotel, Washington, D. C. December 28, 1953",,8,0
266,49,"Summaries of Papers Delivered at the 113th Annual Meeting of the American Statistical Association in Washington, D. C., December 27 to 30, 1953",Armen A. Alchian,11,0
266,49,Statistical Abstracts,,8,0
266,49,Book Reviews,,9,0
266,49,"Random Digits (15,126–17,375)",,8,0
265,49,The Present Structure of the Association,William G. Cochran,10,2
265,49,Principles of Sampling,"William G. Cochran, Frederick Mosteller & John W. Tukey",48,18
265,49,Do Persons Lost to Long Term Observation Have the Same Experience as Persons Observed?; Evaluation of Antisyphilitic Therapy,"Theodore J. Bauer, James F. Donohue, Vincent Larsen, Albert P. Iskrant & Quentin R. Remein†",8,0
265,49,Applications of Statistical Methods to Sedimentary Rocks,W. C. Krumbein,21,5
265,49,Relationship Between an Index of House Prices and Building Costs,David M. Blank,10,2
265,49,Cycles in the Balance of Payments,Solomon Fabricant,10,0
265,49,Demand Analysis,H. S. Houthakker,14,0
265,49,Some Practical Techniques in Serial Number Analysis,Leo A. Goodman,19,5
265,49,The Problem of Autocorrelation in Regression Analysis,R. L. Anderson,23,11
265,49,Joint Confidence Regions for Multiple Regression Coefficients,David Durand,15,8
265,49,Asymptotic Relative Efficiencies of Distribution-Free Tests of Randomness Against Normal Alternatives,Alan Stuart,21,16
265,49,Estimation of the Poisson Parameter from Truncated Samples and from Censored Samples,A. C. Cohen Jr.,22,16
265,49,Tables of the Expected Value of 1/X for Positive Bernoulli and Poisson Variables,Edwin L. Grab & I. Richard Savage,21,15
265,49,Statistical Abstracts,,8,0
265,49,Book Reviews,,9,0
265,49,Publications Received,,8,0
265,49,"Random Digits (12,876–15,125)",,8,0
264,48,Statistical Problems of the Kinsey Report,"William G. Cochran, Frederick Mosteller & John W. Tukey",46,26
264,48,The Inventory Problem,"J. Laderman, S. B. Littauer & Lionel Weiss",18,1
264,48,Census Tracts and Urban Research,Donald L. Foley,12,5
264,48,On a Probability Mechanism to Attain an Economic Balance Between the Resultant Error of Response and the Bias of Nonresponse,W. Edwards Deming,18,26
264,48,Effect of Weighting by Card-Duplication on the Efficiency of Survey Results,Irving Roshwalb,10,0
264,48,The Mathematical Basis for the Bean Method of Graphic Multiple Correlation,Richard J. Foote,9,1
264,48,Recent Advances in Finding Best Operating Conditions,R. L. Anderson,10,14
264,48,A Note on Regression When There is Extraneous Information About One of the Coefficients,J. Durbin,19,45
264,48,A Hollerith Technique for the Solution of Normal Equations,M. J. R. Healy & G. V. Dyke,8,0
264,48,The Use of Runs to Control the Mean in Quality Control,H. Weiler,13,13
264,48,Truncated Poisson Distributions,Paul R. Rider,24,14
264,48,Percentage Points of the Incomplete Beta Function,Robert E. Clark,11,3
264,48,Bibliography of Nonparametric Statistics and Related Topics,I. Richard Savage,19,6
264,48,Errata,,15,0
264,48,Book Reviews,,9,0
264,48,Publications Received,,8,0
264,48,"Random Digits (9001–13,750)",,9,0
263,48,Measuring the Accuracy and Structure of Businessmen's Expectations,Robert Ferber,8,1
263,48,Electronic Computation in Economic Statistics,"J. A. C. Brown, H. S. Houthakker & S. J. Prais",10,1
263,48,The Elements of an Industrial Classification Policy,Walt R. Simmons,8,0
263,48,Experimental Designs and Probability Sampling in Marketing Research,Max E. Brunk & Walter T. Federer,20,4
263,48,Improving National Marriage and Divorce Statistics,Hugh Carter,9,0
263,48,Sampling the Federal Old-Age and Survivors Insurance Records,B. J. Mandel,9,1
