Issue,Volume,title,authors,views,citations,Year
410,85,The Deterrent Effect of Capital Punishment: An Analysis of Daily Homicide Counts,Jeffrey Grogger,42,18,1990
410,85,Inference from Coarse Data via Multiple Imputation with Application to Age Heaping,Daniel F. Heitjan & Donald B. Rubin,46,34,1990
410,85,Multinomial Runs Tests to Detect Clustering in Constrained Free Recall,"Gail Rubin, Charles E. McCulloch & Michael A. Shapiro",18,3,1990
410,85,Evaluating Screening for the Early Detection and Treatment of Cancer without Using a Randomized Control Group,Stuart G. Baker & Kenneth C. Chu,23,6,1990
410,85,Modeling and Monitoring Biomedical Time Series,K. Gordon & A. F. M. Smith,35,13,1990
410,85,An Application of the Seasonal Fractionally Differenced Model to the Monetary Aggregates,Susan Porter-Hudak,30,58,1990
410,85,Sliding-Spans Diagnostics for Seasonal and Related Adjustments,"David F. Findley, Brian C. Monsell, Holly B. Shulman & Marian G. Pugh",21,5,1990
410,85,Homophily and Social Distance in the Choice of Multiple Friends an Analysis Based on Conditionally Symmetric Log-Bilinear Association Models,Kazuo Yamaguchi,21,1,1990
410,85,The Relationship between the Length of the Base Period and Population Forecast Errors,Stanley K. Smith & Terry Sincich,23,11,1990
410,85,A Multivariate Generalization of Quantile-Quantile Plots,George S. Easton & Robert E. McCulloch,38,11,1990
410,85,Testing the Goodness of Fit of a Linear Model via Nonparametric Regression Techniques,R. L. Eubank & C. H. Spiegelman,73,69,1990
410,85,Influence on Confidence Regions for Regression Coefficients in Generalized Linear Models,William Thomas,20,0,1990
410,85,Sampling-Based Approaches to Calculating Marginal Densities,Alan E. Gelfand & Adrian F. M. Smith,398,1528,1990
410,85,Kernel Quantile Estimators,Simon J. Sheather & J. S. Marron,61,78,1990
410,85,Refining Bootstrap Simultaneous Confidence Sets,Rudolf Beran,27,14,1990
410,85,Small-Sample Confidence Intervals,Maureen Tingley & Christopher Field,36,19,1990
410,85,Extension of the Stein Estimating Procedure through the Use of Estimating Functions,Kung-Yee Liang & Myron A. Waclawiw,22,4,1990
410,85,Components of Pearson's Phi-Squared Distance Measure for the k-Sample Problem,R. L. Eubank & V. N. Lariccia,19,1,1990
410,85,Breakdown Robustness of Tests,"Xuming He, Douglas G. Simpson & Stephen L. Portnoy",43,31,1990
410,85,Exact Inference for Contingency Tables with Ordered Categories,"Alan Agresti, Cyrus R. Mehta & Nitin R. Patel",38,43,1990
410,85,The Relative Efficiency of Goodness-of-Fit Statistics in the Simple and Composite Hypothesis-Testing Problem,Martin T. Wells,21,1,1990
410,85,The Evaluation of Integrals of the form ∫+∞−∞f(t)exp(−t 2) dt: Application to Logistic-Normal Models,Edmund A. C. Crouch & Donna Spiegelman,48,17,1990
410,85,The Maximal Smoothing Principle in Density Estimation,George R. Terrell,72,85,1990
410,85,Signed-Rank Tests for Censored Matched Pairs,Dorota M. Dabrowska,20,6,1990
410,85,Bootstrap Prediction Intervals for Autoregression,Lori A. Thombs & William R. Schucany,51,56,1990
410,85,Sensitivity of Two-Sample Permutation Inferences in Observational Studies,Paul R. Rosenbaum & Abba M. Krieger,21,12,1990
410,85,Modeling Time-Varying Dynamical Systems,Carlo Grillenzoni,19,1,1990
410,85,Bounded-Influence Rank Regression: A One-Step Estimator Based on Wilcoxon Scores,Mara Tableman,21,9,1990
410,85,The Accuracy of Approximate Intervals for a Binomial Parameter,Hanfeng Chen,21,12,1990
410,85,Efficiencies of Interblock Rank Statistics for Repeated Measures Designs,G. L. Thompson & L. P. Ammann,21,20,1990
410,85,Two-Sample Inference for Median Survival Times Based on One-Sample Procedures for Censored Survival Data,Jane-Ling Wang & Thomas P. Hettmansperger,36,15,1990
410,85,A Simulation Study of the Analysis of Sets of 2 × 2 Contingency Tables under Cluster Sampling: Estimation of a Common Odds Ratio,Alan Donald & Allan Donner,20,2,1990
410,85,Confidence Curves in Nonlinear Regression,R. Dennis Cook & Sanford Weisberg,32,23,1990
410,85,A Multivariate Signed-Rank Test for the One-Sample Location Problem,Dawn Peters & Ronald H. Randles,29,26,1990
410,85,Models for Distributions on Permutations,Hal Stern,31,23,1990
410,85,Tests of Hypotheses in Overdispersed Poisson Regression and other Quasi-Likelihood Models,Norman Breslow,84,65,1990
410,85,"Statistical Densities, Cumulatives, Quantiles, and Power Obtained by S-System Differential Equations",Philip F. Rust & Eberhard O. Voit,19,4,1990
410,85,Comparison of Linear Estimators Using Pitman's Measure of Closeness,"Robert L. Mason, Jerome P. Keating, Pranab K. Sen & Neil W. Blaylock Jr.",32,18,1990
410,85,Testing the Mixture of Exponentials Hypothesis and Estimating the Mixing Distribution by the Method of Moments,"James J. Heckman, Richard Robb & James R. Walker",33,4,1990
410,85,Book Reviews,NA,17,0,1990
410,85,Publications Received,NA,12,0,1990
410,85,Letters to the Editor,R. M. Sekkappan,13,0,1990
410,85,Corrections,NA,12,0,1990
410,85,Editorial Board Page,NA,12,0,1990
409,85,Statistics and Public Policy: Reflections of a Changing World,Janet L. Norwood,22,4,1990
409,85,Probabilistic Methods in Crystal Structure Analysis,Uri Shmueli & George H. Weiss,18,1,1990
409,85,Censored Survival Data with Misclassified Covariates: A Case Study of Breast-Cancer Mortality,"Gail Gong, Alice S. Whittemore & Stella Grosser",20,6,1990
409,85,Modular Nonparametric Subsurvival Estimation,"Michael E. Tarter, William R. Freeman & Lincoln Polissar",15,0,1990
409,85,Disclosure Control of Microdata,"Jelke G. Bethlehem, Wouter J. Keller & Jeroen Pannekoek",24,35,1990
409,85,Deviations from Randomness in Children's Early Speech,Elizabeth A. Stasny & Harold R. Bauer,15,0,1990
409,85,Measurement of Hispanic Ethnicity in the U.S. Census: An Evaluation Based on Latent-Class Analysis,Robert Alan Johnson,17,4,1990
409,85,Comparison of Data-Driven Bandwidth Selectors,Byeong U. Park & J. S. Marron,77,139,1990
409,85,The Rank Transform Method in Some Two-Factor Designs,Michael G. Akritas,49,82,1990
409,85,More Efficient Bootstrap Computations,Bradley Efron,54,42,1990
409,85,Effects of Censoring on the Validity of Confidence Intervals,Melinda H. Harder,19,1,1990
409,85,The Remedian: A Robust Averaging Method for Large Data Sets,Peter J. Rousseeuw & Gilbert W. Bassett Jr.,27,17,1990
409,85,Approaches for Empirical Bayes Confidence Intervals,Bradley P. Carlin & Alan E. Gelfand,46,20,1990
409,85,Computing Least Median of Squares Regression Lines and Guided Topological Sweep,Herbert Edelsbrunner & Diane L. Souvaine,22,18,1990
409,85,An Inequality of Optimal Order for the Tail Probabilities of the T Statistic Under Symmetry,David Edelman,15,2,1990
409,85,Estimating the Survival Curve When New is Better than Used of a Specified Age,D. M. Reneau & F. J. Samaniego,13,5,1990
409,85,Testing for No Effect When Estimating a Smooth Function by Nonparametric Regression: A Randomization Approach,Jonathan Raz,26,24,1990
409,85,The Analysis of Nonadditivity in Two-Way Analysis of Variance,Leo A. Goodman & Shelby J. Haberman,24,19,1990
409,85,Exact Properties of Some Exact Test Statistics for Comparing Two Binomial Proportions,Barry E. Storer & Choongrak Kim,43,43,1990
409,85,Statistical Inference with Data-Dependent Treatment Allocation Rules,"L. J. Wei, R. T. Smythe, D. Y. Lin & T. S. Park",27,0,1990
409,85,The Estimation of the Mean Squared Error of Small-Area Estimators,N. G. N. Prasad & J. N. K. Rao,78,153,1990
409,85,Outliers and Credence for Location Parameter Inference,A. O'hagan,20,11,1990
409,85,A Markov Chain Model for Unskilled Workers and the Highly Mobile,Michael Sampson,22,7,1990
409,85,Sample Size Allocation for Simultaneous Inference in Comparison with Control Experiments,John D. Spurrier & Azhar Nizam,15,10,1990
409,85,Robust Bounded-Influence Tests in Linear Models,Marianthi Markatou & Thomas P. Hettmansperger,21,23,1990
409,85,"Some New Inequalities for the Range Distribution, with Application to the Determination of Optimum Significance Levels of Multiple Range Tests",Helmut Finner,19,10,1990
409,85,Pseudo-Maximum Likelihood Estimation of Mean and Covariance Structures with Missing Data,Gerhard Arminger & Michael E. Sobel,24,27,1990
409,85,Pseudolikelihood Estimation for Social Networks,David Strauss & Michael Ikeda,66,91,1990
409,85,An Iterative Approach to Two-Dimensional Laplacian Smoothing with Application to Image Restoration,Finbarr O'sullivan,22,4,1990
409,85,Specification Tests Based on Artificial Regressions,Russell Davidson & James G. Mackinnon,26,9,1990
409,85,Regressor Levels for Bayesian Predictive Response,Michael Cain & Roger J. Owen,13,0,1990
409,85,Interactional Troubles in Face-to-Face Survey Interviews,Lucy Suchman & Brigitte Jordan,78,123,1990
409,85,Comment,Stephen E. Fienberg,16,0,1990
409,85,Comment,Robert A. Hahn,12,0,1990
409,85,Comment,Mary Grace Kovar & Patricia Royston,14,0,1990
409,85,Comment,Emanuel A. Schegloff,13,0,1990
409,85,Comment,Roger Tourangeau,12,0,1990
409,85,Rejoinder,Lucy Suchman & Brigitte Jordan,12,0,1990
409,85,Book Reviews,NA,22,0,1990
409,85,Publications Received,NA,13,0,1990
409,85,Corrections,NA,12,0,1990
409,85,Editorial Board Page,NA,14,0,1990
408,84,Methods for Studying Coincidences,Persi Diaconis & Frederick Mosteller,69,52,1989
408,84,Choosing among Alternative Nonexperimental Methods for Estimating the Impact of Social Programs: The Case of Manpower Training,James J. Heckman & V. Joseph Hotz,107,221,1989
408,84,Comment,Paul W. Holland,20,1,1989
408,84,Comment,Robert Moffitt,13,1,1989
408,84,Rejoinder,James J. Heckman & V. Joseph Hotz,15,0,1989
408,84,Robust Statistical Modeling Using the t Distribution,"Kenneth L. Lange, Roderick J. A. Little & Jeremy M. G. Taylor",294,102,1989
408,84,Empirical Comparison of Approaches to Forming Strata,Daniel A. Bloch & Mark R. Segal,17,2,1989
408,84,Binomial Regression with Monotone Splines: A Psychometric Application,J. O. Ramsay & M. Abrahamowicz,26,18,1989
408,84,Is Two-Phase Sampling Really Better for Estimating Age Composition?,Philip J. Smith,18,3,1989
408,84,A Markov Mixture Model for Magazine Exposure,Peter J. Danaher,26,9,1989
408,84,Adjusting the 1980 Census of Population and Housing,"Eugene P. Ericksen, Joseph B. Kadane & John W. Tukey",20,14,1989
408,84,Risk Analysis of the Space Shuttle: Pre-Challenger Prediction of Failure,"Siddhartha R. Dalal, Edward B. Fowlkes & Bruce Hoadley",294,10,1989
408,84,Forecasting Aggregate Period-Specific Birth Rates: The Time Series Properties of a Microdynamic Neoclassical Model of Fertility,James J. Heckman & James R. Walker,20,5,1989
408,84,Quantitative Risk Assessment for Teratological Effects,James J. Chen & Ralph L. Kodell,22,36,1989
408,84,Joint Estimation of Incidence and Diagnostic Error Rates from Irregular Longitudinal Data,"Mark A. Espeland, Orah S. Platt & Dianne Gallagher",16,8,1989
408,84,Maximum Entropy and the Lottery,Hal Stern & Thomas M. Cover,30,13,1989
408,84,Investigating Smooth Multiple Regression by the Method of Average Derivatives,Wolfgang Härdle & Thomas M. Stoker,82,71,1989
408,84,Bootstrap Confidence Regions for Directional Data,Nicholas I. Fisher & Peter Hall,31,13,1989
408,84,Some Asymptotic Results for Learning in Single Hidden-Layer Feedforward Network Models,Halbert White,68,134,1989
408,84,Models for the Analysis of Association in Multivariate Contingency Tables,Mark P. Becker,23,16,1989
408,84,Probabilistic Measures of Adequacy of a Numerical Search for a Global Maximum,"Stephen J. Finch, Nancy R. Mendell & Henry C. Thode Jr.",25,18,1989
408,84,Optimal Matching for Observational Studies,Paul R. Rosenbaum,104,149,1989
408,84,Empirical Bayes Estimation of Undercount in the Decennial Census,Noel Cressie,25,11,1989
408,84,A Distribution-Free Multivariate Sign Test Based on Interdirections,Ronald H. Randles,40,50,1989
408,84,Bayesian Marginal Inference,"Tom Leonard, John S. J. Hsu & Kam-Wah Tsui",19,12,1989
408,84,Analysis of Nonadditive Multiway Classifications,Robert J. Boik & Mervyn G. Marasinghe,19,5,1989
408,84,Regression Analysis of Multivariate Incomplete Failure Time Data by Modeling Marginal Distributions,"L. J. Wei, D. Y. Lin & L. Weissfeld",176,522,1989
408,84,The Robust Inference for the Cox Proportional Hazards Model,D. Y. Lin & L. J. Wei,373,656,1989
408,84,Bayesian Estimation and Prediction for Pareto Data,Barry C. Arnold & S. James Press,37,49,1989
408,84,Smoothing and Interpolation with the State-Space Model,Piet de Jong,55,47,1989
408,84,Median Unbiasedness and Pitman Closeness,Malay Ghosh & Pranab Kumar Sen,25,27,1989
408,84,Book Reviews,NA,16,0,1989
408,84,Editorial Board Page,NA,10,0,1989
407,84,Empirical Bayes Procedures for Stabilizing Maps of U.S. Cancer Mortality Rates,"Kenneth G. Manton, Max A. Woodbury, Eric Stallard, Wilson B. Riggan, John P. Creason & Alvin C. Pellom",25,36,1989
407,84,The Ames Salmonella/Microsome Mutagenicity Assay: Issues of Inference and Validation,"Barry H. Margolin, Byung Soo Kim & Kenneth J. Risko",37,3,1989
407,84,An Analysis of Density-Dependent Viability Selection,"Christopher J. Williams, Wyatt W. Anderson, Celeste J. Brown & Jonathan Arnold",18,2,1989
407,84,Application of Bayesian Decision Procedure to the Inference of Genetic Linkage,J. J. Tai,15,0,1989
407,84,Patterns of Oppression: An Exploratory Analysis of Human-Rights Data,David L. Banks,14,4,1989
407,84,Discriminating Strata in Scatterplots,Stephan Lewandowsky & Ian Spence,16,26,1989
407,84,Multivariate Time Series Projections of Parameterized Age-Specific Fertility Rates,"Patrick A. Thompson, William R. Bell, John F. Long & Robert B. Miller",16,11,1989
407,84,An Application of Nonlinear Bounded Influence Estimation to Aggregate Bank Borrowing from the Federal Reserve,Chihwa Kao & Donald H. Dutkowsky,14,3,1989
407,84,Fully Exponential Laplace Approximations to Expectations and Variances of Nonpositive Functions,"Luke Tierney, Robert E. Kass & Joseph B. Kadane",53,77,1989
407,84,Approximate Bayesian Inference in Conditionally Independent Hierarchical Models (Parametric Empirical Bayes Models),Robert E. Kass & Duane Steffey,60,113,1989
407,84,Monte Carlo Approximations in Bayesian Decision Theory,Jun Shao,26,10,1989
407,84,Discretized and Interpolated Kernel Density Estimates,M. C. Jones,22,31,1989
407,84,A Semiparametric Model for Randomly Truncated Data,Mei-Cheng Wang,26,60,1989
407,84,A Model for Informative Censoring,William A. Link,31,7,1989
407,84,A Relation between Pairwise Balanced and Variance Balanced Block Designs,A. Hedayat & J. Stufken,20,5,1989
407,84,The World Fertility Survey: An Appraisal of Methodology,J. Cleland & V. Verma Consultant in statistics,19,2,1989
407,84,Comment,Anthony G. Turner,12,0,1989
407,84,Comment,Kweku T. de Graft-Johnson,12,0,1989
407,84,Comment,Burton Singer,12,1,1989
407,84,Comment,Joel E. Cohen,11,0,1989
407,84,Design of Group Sequential Clinical Trials with Multiple Endpoints,"Dei-In Tang, Clare Gnecco & Nancy L. Geller",22,1,1989
407,84,p Value Adjustments for Multiple Tests in Multivariate Binomial Models,Peter H. Westfall & S. Stanley Young,60,26,1989
407,84,Accounting for Misclassification in the Cause-of-Death Test for Carcinogenicity,Linda E. Archer & Louise M. Ryan,14,8,1989
407,84,Multiple Test Procedures in Clinical Dose Finding Studies,Michael Budde & Peter Bauer,23,12,1989
407,84,Analysis of Rank Measures of Association for Ordinal Data from Longitudinal Studies,"Gregory J. Carr, Kerry B. Hafner & Gary G. Koch",25,15,1989
407,84,Response Surface Analysis with Correlated Data: A Nonlinear Model Approach,"Chris Gennings, Vernon M. Chinchilli & Walter H. Carter Jr.",22,17,1989
407,84,The Analysis of Multiple Correlated Binary Outcomes: Application to Rodent Teratology Experiments,"Myrto Lefkopoulou, Dirk Moore & Louise Ryan",30,42,1989
407,84,Contrasts for Identifying the Minimum Effective Dose,Stephen J. Ruberg,38,43,1989
407,84,Estimation of Treatment Difference following a Sequential Clinical Trial,Eva Skovlund & Lars Walløe,16,5,1989
407,84,Book Reviews,NA,19,0,1989
407,84,Editorial Board Page,NA,11,0,1989
406,84,Editors' Report for 1988,"J. Sedransk, Paul Switzer & Judith M. Tanur",10,0,1989
406,84,A Non-Gaussian Model for Time Series with Pulses,Peter J. Diggle & Scott L. Zeger,22,7,1989
406,84,Inference Based on Retrospective Ascertainment: An Analysis of the Data on Transfusion-Related AIDS,J. D. Kalbfleisch & J. F. Lawless,30,93,1989
406,84,Multivariate Methods for Clustered Binary Data with More than One Level of Nesting,Bernard Rosner,27,25,1989
406,84,An Assessment of Publication Bias Using a Sample of Published Clinical Trials,"Jesse A. Berlin, Colin B. Begg & Thomas A. Louis",18,37,1989
